portfolio_id,portfolio_name,ticker,model_name,signal_source,strategy_name,label_mode,label_version,decision_id,signal_id,transaction_id,action,decision_timestamp_utc,market_date,execution_date,execution_price,previous_close,open,high,low,close,volume,quantity,shares_before,shares_after,cash_before,cash_after,position_value_before,position_value_after,portfolio_value_before,portfolio_value_after,weight_target,weight_actual_before,weight_actual,score,confidence,probability_up,threshold_used,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_middle,sma20,sma50,return_1d_after,return_5d_after,return_20d_after,trade_pnl_abs,trade_pnl_pct,holding_period_days,hit,reason,triggered_rules,data_version,strategy_version,generated_at_utc,cumulative_pnl,drawdown_after_trade,max_drawdown_to_date
ml_lightgbm,ML – LightGBM,PG,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-fa69b91f1396,S-PG-lightgbm-20230914-05067f,T-ml_lightgbm-b1c186670267,SELL,2026-05-17T18:43:33Z,2023-09-14,2023-09-14,153.85,153.09,153.85,154.92,153.37,154.77,4606800,127.0,127.0,0.0,41541.61,61080.56,19538.95,0.0,99173.96,99057.12,0.2,0.197,0.0,44.99,0.1002,0.4499,0.55,54.64,0.0087,-0.0082,0.0169,155.131,151.255,153.193,153.193,153.2076,-0.0084,-0.016993,-0.073981,-144.78,-0.007355,2,False,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,972.1,-0.271322,-0.271322
ml_lightgbm,ML – LightGBM,NEE,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-3a31f7f777fa,S-NEE-lightgbm-20230914-d71a55,T-ml_lightgbm-43d1ccc57067,SELL,2026-05-17T18:43:33Z,2023-09-14,2023-09-14,68.9,68.43,68.9,69.35,68.42,69.28,7944900,274.0,274.0,0.0,61080.56,79959.16,18878.6,0.0,99173.96,98953.01,0.2,0.1904,0.0,41.42,0.1716,0.4142,0.55,57.6,-0.5052,-0.9337,0.4285,68.9581,65.7659,67.362,67.362,69.9686,-0.009238,-0.034209,-0.234988,-1328.9,-0.065763,48,False,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,-356.8,-1.267454,-1.267454
ml_lightgbm,ML – LightGBM,NEE,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-7496caa1517b,S-NEE-lightgbm-20230920-e191b9,T-ml_lightgbm-93873131c56b,BUY,2026-05-17T18:43:33Z,2023-09-20,2023-09-20,68.07,67.59,68.07,68.14,67.24,67.35,5804000,290.0,0.0,290.0,79959.16,60218.86,0.0,19740.3,98856.73,98647.92,0.2,0.0,0.2001,55.74,0.1148,0.5574,0.55,44.29,-0.3357,-0.5823,0.2466,69.169,65.743,67.456,67.456,69.6256,-0.006533,-0.109725,-0.209503,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,-356.8,-1.267454,-1.267454
ml_lightgbm,ML – LightGBM,PG,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-3ba227a4befe,S-PG-lightgbm-20230921-5ed3d4,T-ml_lightgbm-86b048a29de0,BUY,2026-05-17T18:43:33Z,2023-09-21,2023-09-21,153.45,153.47,153.45,153.71,152.07,152.14,5096400,128.0,0.0,128.0,60218.86,40577.27,0.0,19641.6,98375.33,98207.65,0.2,0.0,0.2,55.53,0.1107,0.5553,0.55,44.76,-0.0883,-0.0054,-0.0829,155.1331,151.7759,153.4545,153.4545,153.6106,-0.003681,-0.038123,-0.025569,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,-356.8,-1.267454,-1.267454
ml_lightgbm,ML – LightGBM,DUK,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-898c7d2b6f6b,S-DUK-lightgbm-20230927-b362a1,T-ml_lightgbm-8e2ce26855a0,BUY,2026-05-17T18:43:33Z,2023-09-27,2023-09-27,91.1,91.12,91.1,91.41,89.26,90.09,3715400,208.0,0.0,208.0,40577.27,21628.47,0.0,18948.8,95049.94,94839.86,0.2,0.0,0.1998,58.98,0.1796,0.5898,0.55,41.58,0.353,0.5652,-0.2122,96.9805,86.4275,91.704,91.704,91.897,-0.015651,-0.044067,-0.021534,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,-356.8,-1.267454,-1.267454
ml_lightgbm,ML – LightGBM,WMT,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-68283e9be9d2,S-WMT-lightgbm-20230929-089435,T-ml_lightgbm-872103530046,BUY,2026-05-17T18:43:33Z,2023-09-29,2023-09-29,54.3433,54.18,54.3433,54.3767,53.0633,53.31,18842400,343.0,0.0,343.0,21628.47,2988.7,0.0,18639.76,93337.73,92983.29,0.2,0.0,0.2005,58.27,0.1655,0.5827,0.55,42.34,0.1317,0.2978,-0.1662,55.2658,53.3542,54.31,54.31,53.5701,0.001063,-0.02201,0.007753,,,,,prob_above_buy_threshold,prob_above_buy_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,-356.8,-1.267454,-1.267454
ml_lightgbm,ML – LightGBM,PG,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-1d140c1e2630,S-PG-lightgbm-20231018-499a81,T-ml_lightgbm-2d04d5703707,SELL,2026-05-17T18:43:33Z,2023-10-18,2023-10-18,150.06,146.26,150.06,151.3,148.77,150.03,10508500,128.0,128.0,0.0,2988.7,22196.38,19207.68,0.0,92161.75,92165.59,0.2,0.2084,0.0,41.47,0.1706,0.4147,0.55,57.7,-1.4095,-1.9996,0.5901,151.9648,140.9642,146.4645,146.4645,150.831,-0.011864,0.003799,0.009265,-433.92,-0.022092,27,False,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,-790.72,-1.592717,-1.592717
ml_lightgbm,ML – LightGBM,WMT,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-f8163ad29811,S-WMT-lightgbm-20231024-0bf12d,T-ml_lightgbm-be5bd0794f6b,SELL,2026-05-17T18:43:33Z,2023-10-24,2023-10-24,53.8,53.67,53.8,54.4933,53.7967,54.4167,17535000,343.0,343.0,0.0,22196.38,40649.78,18453.4,0.0,92642.86,92431.34,0.2,0.1992,0.0,40.66,0.1867,0.4066,0.55,58.67,0.0239,-0.0946,0.1185,54.5672,52.0421,53.3047,53.3047,53.5644,-0.003002,0.00098,-0.045268,-186.36,-0.009998,25,False,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,-977.08,-1.732411,-1.732411
ml_lightgbm,ML – LightGBM,NEE,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-8c9de3683626,S-NEE-lightgbm-20231026-c4b58b,T-ml_lightgbm-c55df69678fe,SELL,2026-05-17T18:43:33Z,2023-10-26,2023-10-26,56.77,56.46,56.77,58.24,56.68,57.57,17357800,290.0,290.0,0.0,40649.78,57113.08,16463.3,0.0,93182.68,92950.68,0.2,0.1767,0.0,43.42,0.1317,0.4342,0.55,53.44,-1.7667,-2.7868,1.0201,57.6976,48.4294,53.0635,53.0635,61.2958,-0.023102,0.040646,-0.000347,-3277.0,-0.166006,36,False,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,-4254.08,-4.188822,-4.188822
ml_lightgbm,ML – LightGBM,DUK,lightgbm,lightgbm,lightgbm,binary,binary-2026-05,D-ml_lightgbm-ba54ba23a872,S-DUK-lightgbm-20231102-e70ef1,T-ml_lightgbm-7f576596800b,SELL,2026-05-17T18:43:33Z,2023-11-02,2023-11-02,89.5,89.54,89.5,90.6,88.99,89.89,4553000,208.0,208.0,0.0,57113.08,75729.08,18616.0,0.0,93238.04,93156.92,0.2,0.1997,0.0,44.46,0.1107,0.4446,0.55,54.91,-0.1628,-0.4862,0.3234,90.3014,86.4266,88.364,88.364,89.6396,0.004339,-0.021471,0.030593,-332.8,-0.017563,36,False,prob_below_sell_threshold,prob_below_sell_threshold,2026-05-15,1.0,2026-05-17T18:43:33Z,-4586.88,-4.438286,-4.438286
